step 0: train loss 4.2966, val loss 4.2990
iter 447: loss 2.3694, time 28495.82ms, mfu 0.02%
iter 448: loss 2.4032, time 28164.90ms, mfu 0.02%
iter 449: loss 2.3573, time 28308.08ms, mfu 0.02%
iter 450: loss 2.3545, time 28422.19ms, mfu 0.02%
iter 451: loss 2.3282, time 28521.25ms, mfu 0.02%
iter 452: loss 2.3529, time 28679.90ms, mfu 0.02%
iter 453: loss 2.3750, time 28184.37ms, mfu 0.02%
iter 454: loss 2.3775, time 28009.53ms, mfu 0.02%
iter 455: loss 2.4048, time 27758.66ms, mfu 0.02%
iter 456: loss 2.3179, time 27694.59ms, mfu 0.02%
iter 457: loss 2.3575, time 27939.64ms, mfu 0.02%
iter 458: loss 2.2981, time 27790.83ms, mfu 0.02%
iter 459: loss 2.3458, time 28247.63ms, mfu 0.02%
iter 460: loss 2.3335, time 27888.31ms, mfu 0.02%
iter 461: loss 2.3332, time 28090.29ms, mfu 0.02%
iter 462: loss 2.3256, time 28514.06ms, mfu 0.02%
iter 463: loss 2.2978, time 27522.38ms, mfu 0.02%
iter 464: loss 2.3237, time 27009.00ms, mfu 0.02%
iter 465: loss 2.3135, time 27215.88ms, mfu 0.02%
iter 466: loss 2.3424, time 26851.02ms, mfu 0.02%
iter 467: loss 2.4145, time 27154.76ms, mfu 0.02%
iter 468: loss 2.3141, time 27875.04ms, mfu 0.02%
iter 469: loss 2.3446, time 30922.13ms, mfu 0.02%
iter 470: loss 2.2913, time 30667.29ms, mfu 0.02%
iter 471: loss 2.3042, time 30650.83ms, mfu 0.02%
iter 472: loss 2.3697, time 30712.79ms, mfu 0.02%
iter 473: loss 2.3729, time 31681.62ms, mfu 0.02%
iter 474: loss 2.3610, time 30621.84ms, mfu 0.02%
iter 475: loss 2.3554, time 30659.69ms, mfu 0.02%
iter 476: loss 2.3558, time 30780.67ms, mfu 0.02%
iter 477: loss 2.3424, time 30795.94ms, mfu 0.02%
iter 478: loss 2.3403, time 30704.06ms, mfu 0.02%
iter 479: loss 2.2980, time 30654.60ms, mfu 0.02%
iter 480: loss 2.3646, time 30700.47ms, mfu 0.02%
iter 481: loss 2.3136, time 30482.63ms, mfu 0.02%
iter 482: loss 2.2928, time 30645.08ms, mfu 0.02%
iter 483: loss 2.3260, time 30593.41ms, mfu 0.02%
iter 484: loss 2.3443, time 31627.79ms, mfu 0.02%
iter 485: loss 2.3530, time 31509.66ms, mfu 0.02%
iter 486: loss 2.3101, time 27815.96ms, mfu 0.02%
iter 487: loss 2.3759, time 26736.28ms, mfu 0.02%
iter 488: loss 2.3250, time 26747.12ms, mfu 0.02%
iter 489: loss 2.3688, time 26754.18ms, mfu 0.02%
iter 490: loss 2.3230, time 26651.35ms, mfu 0.02%
iter 491: loss 2.2844, time 26379.50ms, mfu 0.02%
iter 492: loss 2.3348, time 26552.77ms, mfu 0.02%
iter 493: loss 2.3736, time 26637.76ms, mfu 0.02%
iter 494: loss 2.3602, time 26790.77ms, mfu 0.02%
iter 495: loss 2.2706, time 26677.84ms, mfu 0.02%
iter 496: loss 2.3151, time 29389.15ms, mfu 0.02%
iter 497: loss 2.2841, time 26931.44ms, mfu 0.02%
iter 498: loss 2.3550, time 26646.32ms, mfu 0.02%
iter 499: loss 2.2857, time 27457.61ms, mfu 0.02%
step 500: train loss 2.3122, val loss 2.3178
saving checkpoint to out-spotify
iter 500: loss 2.3007, time 143050.64ms, mfu 0.02%
iter 501: loss 2.3039, time 36468.84ms, mfu 0.02%
iter 502: loss 2.2996, time 37256.17ms, mfu 0.02%
iter 503: loss 2.3529, time 33895.90ms, mfu 0.02%
iter 504: loss 2.2891, time 33849.84ms, mfu 0.02%
iter 505: loss 2.3347, time 34202.97ms, mfu 0.02%
iter 506: loss 2.3291, time 33973.11ms, mfu 0.02%
iter 507: loss 2.3328, time 34217.15ms, mfu 0.02%
iter 508: loss 2.3272, time 34756.96ms, mfu 0.02%
iter 509: loss 2.2834, time 35350.10ms, mfu 0.02%
iter 510: loss 2.2888, time 28099.22ms, mfu 0.02%
iter 511: loss 2.2895, time 27052.33ms, mfu 0.02%
iter 512: loss 2.3631, time 22418.33ms, mfu 0.02%
iter 513: loss 2.3336, time 21995.45ms, mfu 0.02%
iter 514: loss 2.3464, time 21772.16ms, mfu 0.02%
iter 515: loss 2.2951, time 22076.61ms, mfu 0.02%
iter 516: loss 2.3051, time 22509.18ms, mfu 0.02%
iter 517: loss 2.2545, time 22604.77ms, mfu 0.03%
iter 518: loss 2.3125, time 22679.41ms, mfu 0.03%
iter 519: loss 2.3180, time 22899.30ms, mfu 0.03%
iter 520: loss 2.3106, time 22566.21ms, mfu 0.03%
iter 521: loss 2.3021, time 22770.25ms, mfu 0.03%
iter 522: loss 2.2992, time 22419.92ms, mfu 0.03%
iter 523: loss 2.2494, time 22274.99ms, mfu 0.03%
iter 524: loss 2.2986, time 22201.96ms, mfu 0.03%
iter 525: loss 2.2662, time 22934.55ms, mfu 0.03%
iter 526: loss 2.3144, time 22454.04ms, mfu 0.03%
iter 527: loss 2.3142, time 22346.93ms, mfu 0.03%
iter 528: loss 2.2795, time 22169.39ms, mfu 0.03%
iter 529: loss 2.3025, time 22094.43ms, mfu 0.03%
iter 530: loss 2.2919, time 22182.33ms, mfu 0.03%
iter 531: loss 2.2973, time 22289.17ms, mfu 0.03%
iter 532: loss 2.2737, time 23421.92ms, mfu 0.03%
iter 533: loss 2.3373, time 23201.96ms, mfu 0.03%
iter 534: loss 2.2671, time 23657.90ms, mfu 0.03%
iter 535: loss 2.3244, time 23538.39ms, mfu 0.03%
iter 536: loss 2.2661, time 22840.54ms, mfu 0.03%
iter 537: loss 2.3379, time 22613.81ms, mfu 0.03%
iter 538: loss 2.2285, time 22803.09ms, mfu 0.03%
iter 539: loss 2.2771, time 22965.64ms, mfu 0.03%
iter 540: loss 2.2732, time 22640.95ms, mfu 0.03%
iter 541: loss 2.3059, time 22689.88ms, mfu 0.03%
iter 542: loss 2.2942, time 22752.55ms, mfu 0.03%
iter 543: loss 2.2645, time 23472.30ms, mfu 0.03%
iter 544: loss 2.2576, time 23002.18ms, mfu 0.03%
iter 545: loss 2.2758, time 22980.03ms, mfu 0.03%
iter 546: loss 2.3074, time 22804.71ms, mfu 0.03%
iter 547: loss 2.2366, time 23073.68ms, mfu 0.03%
iter 548: loss 2.2250, time 23690.35ms, mfu 0.03%
iter 549: loss 2.3062, time 24483.89ms, mfu 0.03%
iter 550: loss 2.2752, time 23257.72ms, mfu 0.03%
iter 551: loss 2.2755, time 22381.77ms, mfu 0.03%
iter 552: loss 2.2676, time 21707.89ms, mfu 0.03%
iter 553: loss 2.2810, time 20768.47ms, mfu 0.03%
iter 554: loss 2.2526, time 20759.90ms, mfu 0.03%
iter 555: loss 2.2804, time 20606.31ms, mfu 0.03%
iter 556: loss 2.2840, time 20442.96ms, mfu 0.03%
iter 557: loss 2.2833, time 20446.40ms, mfu 0.03%
iter 558: loss 2.2604, time 20738.76ms, mfu 0.03%
iter 559: loss 2.2603, time 20379.15ms, mfu 0.03%
iter 560: loss 2.2227, time 20501.72ms, mfu 0.03%
iter 561: loss 2.2726, time 20835.52ms, mfu 0.03%
iter 562: loss 2.2102, time 20688.35ms, mfu 0.03%
iter 563: loss 2.1964, time 20536.14ms, mfu 0.03%
iter 564: loss 2.2633, time 20732.63ms, mfu 0.03%
iter 565: loss 2.2404, time 20448.51ms, mfu 0.03%
iter 566: loss 2.2280, time 22464.53ms, mfu 0.03%
iter 567: loss 2.2952, time 20959.01ms, mfu 0.03%
iter 568: loss 2.2893, time 20644.06ms, mfu 0.03%
iter 569: loss 2.2182, time 20933.24ms, mfu 0.03%
iter 570: loss 2.2034, time 20734.03ms, mfu 0.03%
iter 571: loss 2.2096, time 20669.35ms, mfu 0.03%
iter 572: loss 2.3150, time 20700.16ms, mfu 0.03%
iter 573: loss 2.1860, time 20607.36ms, mfu 0.03%
iter 574: loss 2.2355, time 20567.76ms, mfu 0.03%
iter 575: loss 2.2152, time 20573.79ms, mfu 0.03%
iter 576: loss 2.2264, time 20581.14ms, mfu 0.03%
iter 577: loss 2.2254, time 20422.28ms, mfu 0.03%
iter 578: loss 2.2553, time 20389.15ms, mfu 0.03%
iter 579: loss 2.2457, time 20460.83ms, mfu 0.03%
iter 580: loss 2.2020, time 20471.40ms, mfu 0.03%
iter 581: loss 2.1839, time 22009.86ms, mfu 0.03%
iter 582: loss 2.2745, time 20709.95ms, mfu 0.03%
iter 583: loss 2.1761, time 20768.61ms, mfu 0.03%
iter 584: loss 2.2154, time 20914.33ms, mfu 0.03%
iter 585: loss 2.1706, time 20376.25ms, mfu 0.03%
iter 586: loss 2.2035, time 20571.46ms, mfu 0.03%
iter 587: loss 2.2009, time 21568.45ms, mfu 0.03%
iter 588: loss 2.2188, time 24091.65ms, mfu 0.03%
iter 589: loss 2.2244, time 22556.40ms, mfu 0.03%
iter 590: loss 2.1886, time 23399.80ms, mfu 0.03%
iter 591: loss 2.1800, time 22757.48ms, mfu 0.03%
iter 592: loss 2.1647, time 23122.07ms, mfu 0.03%
iter 593: loss 2.2096, time 22458.64ms, mfu 0.03%
iter 594: loss 2.2349, time 22774.36ms, mfu 0.03%
iter 595: loss 2.1714, time 22350.57ms, mfu 0.03%
iter 596: loss 2.2112, time 21707.91ms, mfu 0.03%
iter 597: loss 2.2166, time 21808.20ms, mfu 0.03%
iter 598: loss 2.2429, time 22384.51ms, mfu 0.03%
iter 599: loss 2.2472, time 22178.95ms, mfu 0.03%
iter 600: loss 2.1450, time 21747.19ms, mfu 0.03%
iter 601: loss 2.2466, time 23594.49ms, mfu 0.03%
iter 602: loss 2.2003, time 26040.46ms, mfu 0.03%
iter 603: loss 2.1854, time 24798.51ms, mfu 0.03%
iter 604: loss 2.1853, time 22340.23ms, mfu 0.03%
iter 605: loss 2.2204, time 21891.66ms, mfu 0.03%
iter 606: loss 2.1897, time 21873.21ms, mfu 0.03%
iter 607: loss 2.1623, time 21556.35ms, mfu 0.03%
iter 608: loss 2.2173, time 21727.16ms, mfu 0.03%
iter 609: loss 2.2233, time 22077.27ms, mfu 0.03%
iter 610: loss 2.1726, time 21598.11ms, mfu 0.03%
iter 611: loss 2.1826, time 24198.91ms, mfu 0.03%
iter 612: loss 2.1284, time 23225.03ms, mfu 0.03%
iter 613: loss 2.1768, time 21439.20ms, mfu 0.03%
iter 614: loss 2.2006, time 19343.28ms, mfu 0.03%
iter 615: loss 2.1482, time 19241.82ms, mfu 0.03%
iter 616: loss 2.1782, time 19699.37ms, mfu 0.03%
iter 617: loss 2.1974, time 20371.32ms, mfu 0.03%
iter 618: loss 2.1359, time 19140.38ms, mfu 0.03%
iter 619: loss 2.1533, time 19100.84ms, mfu 0.03%
iter 620: loss 2.1554, time 19229.80ms, mfu 0.03%
iter 621: loss 2.2090, time 18830.97ms, mfu 0.03%
iter 622: loss 2.1453, time 19767.93ms, mfu 0.03%
iter 623: loss 2.1762, time 19545.11ms, mfu 0.03%
iter 624: loss 2.1947, time 18909.28ms, mfu 0.03%
iter 625: loss 2.1730, time 19115.15ms, mfu 0.03%
iter 626: loss 2.1777, time 19618.55ms, mfu 0.03%
iter 627: loss 2.1721, time 20347.24ms, mfu 0.03%
iter 628: loss 2.1563, time 19254.38ms, mfu 0.03%
iter 629: loss 2.1687, time 19509.64ms, mfu 0.03%
iter 630: loss 2.1161, time 19710.08ms, mfu 0.03%
iter 631: loss 2.1739, time 19546.97ms, mfu 0.03%
iter 632: loss 2.2163, time 19819.81ms, mfu 0.03%
iter 633: loss 2.1611, time 19389.68ms, mfu 0.03%
iter 634: loss 2.1025, time 19505.88ms, mfu 0.03%
iter 635: loss 2.1938, time 19415.77ms, mfu 0.03%
iter 636: loss 2.1869, time 21247.88ms, mfu 0.03%
iter 637: loss 2.1603, time 20847.03ms, mfu 0.03%
iter 638: loss 2.1445, time 20894.33ms, mfu 0.03%
iter 639: loss 2.1504, time 20866.95ms, mfu 0.03%
iter 640: loss 2.2059, time 21007.94ms, mfu 0.03%
iter 641: loss 2.2012, time 21008.48ms, mfu 0.03%
iter 642: loss 2.1521, time 22076.28ms, mfu 0.03%
iter 643: loss 2.1481, time 21975.65ms, mfu 0.03%
iter 644: loss 2.1322, time 21096.31ms, mfu 0.03%
iter 645: loss 2.1163, time 21062.48ms, mfu 0.03%
iter 646: loss 2.1208, time 20957.27ms, mfu 0.03%
iter 647: loss 2.1328, time 21641.36ms, mfu 0.03%
iter 648: loss 2.1250, time 20901.66ms, mfu 0.03%
iter 649: loss 2.1388, time 20419.77ms, mfu 0.03%
iter 650: loss 2.1273, time 21454.15ms, mfu 0.03%
iter 651: loss 2.1471, time 20827.70ms, mfu 0.03%
iter 652: loss 2.1134, time 20901.07ms, mfu 0.03%
iter 653: loss 2.1540, time 20757.20ms, mfu 0.03%
iter 654: loss 2.0832, time 20843.72ms, mfu 0.03%
iter 655: loss 2.1577, time 20824.68ms, mfu 0.03%
iter 656: loss 2.1225, time 20711.84ms, mfu 0.03%
iter 657: loss 2.0974, time 21978.52ms, mfu 0.03%
iter 658: loss 2.0683, time 21289.58ms, mfu 0.03%
iter 659: loss 2.2306, time 21278.76ms, mfu 0.03%
iter 660: loss 2.1326, time 21023.20ms, mfu 0.03%
iter 661: loss 2.1454, time 20969.27ms, mfu 0.03%
iter 662: loss 2.1328, time 20814.54ms, mfu 0.03%
iter 663: loss 2.0908, time 20878.21ms, mfu 0.03%
iter 664: loss 2.1848, time 21075.84ms, mfu 0.03%
iter 665: loss 2.1595, time 20823.84ms, mfu 0.03%
iter 666: loss 2.1066, time 20685.59ms, mfu 0.03%
iter 667: loss 2.0965, time 20749.78ms, mfu 0.03%
iter 668: loss 2.0752, time 20530.57ms, mfu 0.03%
iter 669: loss 2.1520, time 20580.37ms, mfu 0.03%
iter 670: loss 2.1035, time 21523.38ms, mfu 0.03%
iter 671: loss 2.0873, time 22151.00ms, mfu 0.03%
iter 672: loss 2.1222, time 20722.92ms, mfu 0.03%
iter 673: loss 2.1302, time 21175.60ms, mfu 0.03%
iter 674: loss 2.1023, time 21378.49ms, mfu 0.03%
iter 675: loss 2.0918, time 21030.55ms, mfu 0.03%
iter 676: loss 2.0880, time 20918.25ms, mfu 0.03%
iter 677: loss 2.1444, time 21557.33ms, mfu 0.03%
iter 678: loss 2.1398, time 21046.38ms, mfu 0.03%
iter 679: loss 2.0973, time 20628.66ms, mfu 0.03%
iter 680: loss 2.1441, time 20476.83ms, mfu 0.03%
iter 681: loss 2.1409, time 20583.96ms, mfu 0.03%
iter 682: loss 2.1047, time 22153.42ms, mfu 0.03%
iter 683: loss 2.2098, time 21839.41ms, mfu 0.03%
iter 684: loss 2.0660, time 21119.83ms, mfu 0.03%
iter 685: loss 2.1227, time 21048.80ms, mfu 0.03%
iter 686: loss 2.0773, time 20858.06ms, mfu 0.03%
iter 687: loss 2.1166, time 20829.50ms, mfu 0.03%
iter 688: loss 2.0846, time 20873.66ms, mfu 0.03%
iter 689: loss 2.1127, time 20806.00ms, mfu 0.03%
iter 690: loss 2.1308, time 20844.25ms, mfu 0.03%
iter 691: loss 2.0877, time 20674.95ms, mfu 0.03%
iter 692: loss 2.1190, time 20712.64ms, mfu 0.03%
iter 693: loss 2.1225, time 20888.42ms, mfu 0.03%
iter 694: loss 2.1155, time 20678.35ms, mfu 0.03%
iter 695: loss 2.1396, time 20815.09ms, mfu 0.03%
iter 696: loss 2.1087, time 20703.16ms, mfu 0.03%
iter 697: loss 2.1125, time 20650.54ms, mfu 0.03%
iter 698: loss 2.0840, time 21788.93ms, mfu 0.03%
iter 699: loss 2.1065, time 21485.43ms, mfu 0.03%
iter 700: loss 2.0896, time 21431.11ms, mfu 0.03%
iter 701: loss 2.1323, time 20901.95ms, mfu 0.03%
iter 702: loss 2.0993, time 20965.56ms, mfu 0.03%
iter 703: loss 2.1099, time 20959.11ms, mfu 0.03%
iter 704: loss 2.0246, time 21441.83ms, mfu 0.03%
iter 705: loss 2.1315, time 20850.92ms, mfu 0.03%
iter 706: loss 2.0992, time 20737.04ms, mfu 0.03%
iter 707: loss 2.1003, time 21358.73ms, mfu 0.03%
iter 708: loss 2.1274, time 20814.47ms, mfu 0.03%
iter 709: loss 2.1126, time 20913.38ms, mfu 0.03%
iter 710: loss 2.0904, time 21312.21ms, mfu 0.03%
iter 711: loss 2.0999, time 21756.82ms, mfu 0.03%
iter 712: loss 2.1204, time 22345.17ms, mfu 0.03%
iter 713: loss 2.0791, time 21508.32ms, mfu 0.03%
iter 714: loss 2.1082, time 21397.55ms, mfu 0.03%
iter 715: loss 2.0527, time 20986.06ms, mfu 0.03%
iter 716: loss 2.0370, time 20993.06ms, mfu 0.03%
iter 717: loss 2.0874, time 20780.69ms, mfu 0.03%
iter 718: loss 2.0610, time 20951.74ms, mfu 0.03%
iter 719: loss 2.0966, time 20902.27ms, mfu 0.03%
iter 720: loss 2.0124, time 20698.53ms, mfu 0.03%
iter 721: loss 2.0875, time 21097.78ms, mfu 0.03%
iter 722: loss 2.0615, time 23130.90ms, mfu 0.03%
iter 723: loss 2.0161, time 23268.75ms, mfu 0.03%
iter 724: loss 2.0530, time 23412.00ms, mfu 0.03%
iter 725: loss 2.0677, time 23371.43ms, mfu 0.03%
iter 726: loss 2.0805, time 23906.87ms, mfu 0.03%
iter 727: loss 2.0293, time 23156.90ms, mfu 0.03%
iter 728: loss 2.0588, time 22184.58ms, mfu 0.03%
iter 729: loss 2.0660, time 20460.46ms, mfu 0.03%
iter 730: loss 2.1009, time 20243.32ms, mfu 0.03%
iter 731: loss 2.0928, time 20453.75ms, mfu 0.03%
iter 732: loss 2.0925, time 20961.12ms, mfu 0.03%
iter 733: loss 2.0992, time 21193.62ms, mfu 0.03%
iter 734: loss 2.1316, time 20589.33ms, mfu 0.03%
iter 735: loss 2.0631, time 20557.13ms, mfu 0.03%
iter 736: loss 2.0554, time 20375.51ms, mfu 0.03%
iter 737: loss 2.0223, time 20825.53ms, mfu 0.03%
iter 738: loss 2.0292, time 20393.05ms, mfu 0.03%
iter 739: loss 2.0701, time 20358.55ms, mfu 0.03%
iter 740: loss 2.0095, time 20130.62ms, mfu 0.03%
iter 741: loss 2.0406, time 20213.77ms, mfu 0.03%
iter 742: loss 2.0886, time 20678.43ms, mfu 0.03%
iter 743: loss 2.0368, time 20832.28ms, mfu 0.03%
iter 744: loss 2.0346, time 20551.85ms, mfu 0.03%
iter 745: loss 2.0521, time 20227.14ms, mfu 0.03%
iter 746: loss 2.0622, time 20788.45ms, mfu 0.03%
iter 747: loss 2.0725, time 20320.26ms, mfu 0.03%
iter 748: loss 2.0318, time 20208.32ms, mfu 0.03%
iter 749: loss 2.0713, time 20268.75ms, mfu 0.03%
iter 750: loss 2.0843, time 20543.63ms, mfu 0.03%
iter 751: loss 2.0339, time 20399.62ms, mfu 0.03%
iter 752: loss 2.0663, time 20449.80ms, mfu 0.03%
iter 753: loss 2.0066, time 20264.95ms, mfu 0.03%
iter 754: loss 2.1144, time 20455.42ms, mfu 0.03%
iter 755: loss 2.0492, time 20525.63ms, mfu 0.03%
iter 756: loss 2.0253, time 20179.04ms, mfu 0.03%
iter 757: loss 2.0729, time 20611.49ms, mfu 0.03%
iter 758: loss 2.0579, time 21004.39ms, mfu 0.03%
iter 759: loss 2.0433, time 24868.83ms, mfu 0.03%
iter 760: loss 2.0463, time 21815.56ms, mfu 0.03%
iter 761: loss 2.0133, time 22692.97ms, mfu 0.03%
iter 762: loss 2.0735, time 21376.40ms, mfu 0.03%
iter 763: loss 1.9998, time 21366.08ms, mfu 0.03%
iter 764: loss 2.0161, time 21887.27ms, mfu 0.03%
iter 765: loss 2.0052, time 20243.60ms, mfu 0.03%
iter 766: loss 2.0494, time 21046.25ms, mfu 0.03%
iter 767: loss 2.0894, time 20281.35ms, mfu 0.03%
iter 768: loss 2.0451, time 19947.26ms, mfu 0.03%
iter 769: loss 2.0095, time 19752.51ms, mfu 0.03%
iter 770: loss 2.0359, time 19816.10ms, mfu 0.03%
iter 771: loss 1.9817, time 19857.24ms, mfu 0.03%
iter 772: loss 2.1070, time 19784.54ms, mfu 0.03%
iter 773: loss 2.0698, time 20343.11ms, mfu 0.03%
iter 774: loss 2.0040, time 19783.41ms, mfu 0.03%
iter 775: loss 2.0263, time 19648.34ms, mfu 0.03%
iter 776: loss 1.9682, time 19660.82ms, mfu 0.03%
iter 777: loss 2.0454, time 20089.69ms, mfu 0.03%
iter 778: loss 2.0436, time 19797.88ms, mfu 0.03%
iter 779: loss 2.0530, time 19939.41ms, mfu 0.03%
iter 780: loss 2.0089, time 21074.17ms, mfu 0.03%
iter 781: loss 2.0391, time 20567.60ms, mfu 0.03%
iter 782: loss 2.0285, time 20213.92ms, mfu 0.03%
iter 783: loss 2.0344, time 19936.88ms, mfu 0.03%
iter 784: loss 1.9863, time 19607.48ms, mfu 0.03%
iter 785: loss 1.9681, time 20113.26ms, mfu 0.03%
iter 786: loss 2.0287, time 19613.21ms, mfu 0.03%
iter 787: loss 2.1051, time 19583.22ms, mfu 0.03%
iter 788: loss 2.0314, time 19642.88ms, mfu 0.03%
iter 789: loss 1.8994, time 20085.78ms, mfu 0.03%
iter 790: loss 1.9933, time 20250.12ms, mfu 0.03%
iter 791: loss 2.0097, time 20178.42ms, mfu 0.03%
iter 792: loss 2.0403, time 19801.26ms, mfu 0.03%
iter 793: loss 2.0738, time 19609.30ms, mfu 0.03%
iter 794: loss 2.0540, time 19536.80ms, mfu 0.03%
iter 795: loss 1.9922, time 19225.89ms, mfu 0.03%
iter 796: loss 2.0135, time 19287.19ms, mfu 0.03%
iter 797: loss 1.9592, time 21181.07ms, mfu 0.03%
iter 798: loss 2.0114, time 19450.34ms, mfu 0.03%
iter 799: loss 2.0317, time 19694.47ms, mfu 0.03%
iter 800: loss 2.0335, time 19390.48ms, mfu 0.03%
iter 801: loss 1.9863, time 19686.29ms, mfu 0.03%
iter 802: loss 1.9736, time 20448.45ms, mfu 0.03%
iter 803: loss 2.0091, time 19437.31ms, mfu 0.03%
iter 804: loss 2.0005, time 19506.72ms, mfu 0.03%
iter 805: loss 2.0106, time 19686.20ms, mfu 0.03%
iter 806: loss 2.0235, time 20170.70ms, mfu 0.03%
iter 807: loss 2.0211, time 19981.33ms, mfu 0.03%
iter 808: loss 1.9473, time 19993.17ms, mfu 0.03%
iter 809: loss 1.9751, time 21527.40ms, mfu 0.03%
iter 810: loss 1.9764, time 20852.17ms, mfu 0.03%
iter 811: loss 1.9900, time 19782.41ms, mfu 0.03%
iter 812: loss 2.0574, time 21427.09ms, mfu 0.03%
iter 813: loss 1.9662, time 19901.39ms, mfu 0.03%
iter 814: loss 1.9807, time 19754.64ms, mfu 0.03%
iter 815: loss 1.9815, time 19781.42ms, mfu 0.03%
iter 816: loss 1.9898, time 19547.90ms, mfu 0.03%
iter 817: loss 1.9227, time 19478.81ms, mfu 0.03%
iter 818: loss 2.0452, time 20063.18ms, mfu 0.03%
iter 819: loss 1.9181, time 20302.61ms, mfu 0.03%
iter 820: loss 1.9740, time 21674.80ms, mfu 0.03%
iter 821: loss 1.9443, time 20436.93ms, mfu 0.03%
iter 822: loss 1.9453, time 19637.36ms, mfu 0.03%
iter 823: loss 1.9657, time 19910.70ms, mfu 0.03%
iter 824: loss 1.9648, time 20141.33ms, mfu 0.03%
iter 825: loss 1.9242, time 19673.30ms, mfu 0.03%
iter 826: loss 1.9959, time 20133.09ms, mfu 0.03%
iter 827: loss 1.9937, time 19915.19ms, mfu 0.03%
iter 828: loss 1.9868, time 19921.12ms, mfu 0.03%
iter 829: loss 1.9621, time 19986.49ms, mfu 0.03%
iter 830: loss 1.9320, time 19869.99ms, mfu 0.03%
iter 831: loss 1.9486, time 19607.96ms, mfu 0.03%
iter 832: loss 1.9783, time 20299.96ms, mfu 0.03%
iter 833: loss 2.0525, time 19980.34ms, mfu 0.03%
iter 834: loss 1.9946, time 20958.75ms, mfu 0.03%
iter 835: loss 1.9423, time 20191.83ms, mfu 0.03%
iter 836: loss 1.9600, time 19926.32ms, mfu 0.03%
iter 837: loss 1.9820, time 20714.77ms, mfu 0.03%
iter 838: loss 1.9351, time 20716.77ms, mfu 0.03%
iter 839: loss 1.9339, time 20542.57ms, mfu 0.03%
iter 840: loss 1.9805, time 20212.32ms, mfu 0.03%
iter 841: loss 1.9711, time 19753.12ms, mfu 0.03%
iter 842: loss 1.9161, time 19593.38ms, mfu 0.03%
iter 843: loss 1.9319, time 20273.90ms, mfu 0.03%
iter 844: loss 1.9390, time 19860.13ms, mfu 0.03%
iter 845: loss 1.8994, time 20053.03ms, mfu 0.03%
iter 846: loss 1.9115, time 20383.47ms, mfu 0.03%
iter 847: loss 1.9768, time 19949.96ms, mfu 0.03%
iter 848: loss 1.9761, time 19638.79ms, mfu 0.03%
iter 849: loss 1.9172, time 19643.34ms, mfu 0.03%
iter 850: loss 1.9852, time 20277.24ms, mfu 0.03%
iter 851: loss 1.8924, time 20251.11ms, mfu 0.03%
iter 852: loss 1.9476, time 19323.07ms, mfu 0.03%
iter 853: loss 1.9792, time 19412.43ms, mfu 0.03%
iter 854: loss 1.9800, time 19587.43ms, mfu 0.03%
iter 855: loss 2.0229, time 20510.46ms, mfu 0.03%
iter 856: loss 1.9882, time 21616.60ms, mfu 0.03%
iter 857: loss 1.9422, time 20399.98ms, mfu 0.03%
iter 858: loss 1.9460, time 20473.13ms, mfu 0.03%
iter 859: loss 1.9568, time 20487.41ms, mfu 0.03%
iter 860: loss 1.9351, time 20507.71ms, mfu 0.03%
iter 861: loss 1.9343, time 20303.11ms, mfu 0.03%
iter 862: loss 2.0057, time 20073.74ms, mfu 0.03%
iter 863: loss 1.9109, time 20766.78ms, mfu 0.03%
iter 864: loss 2.0061, time 20771.55ms, mfu 0.03%
iter 865: loss 1.9414, time 20187.74ms, mfu 0.03%
iter 866: loss 1.9127, time 20463.88ms, mfu 0.03%
iter 867: loss 1.8943, time 21183.14ms, mfu 0.03%
iter 868: loss 1.9358, time 20121.28ms, mfu 0.03%
iter 869: loss 1.9450, time 20953.22ms, mfu 0.03%
iter 870: loss 1.8940, time 20420.72ms, mfu 0.03%
iter 871: loss 2.0182, time 20198.72ms, mfu 0.03%
iter 872: loss 2.0122, time 35625.99ms, mfu 0.03%
iter 873: loss 1.9420, time 31592.48ms, mfu 0.03%
iter 874: loss 1.9188, time 29562.48ms, mfu 0.03%
iter 875: loss 1.9381, time 29688.65ms, mfu 0.03%
iter 876: loss 1.8962, time 30053.77ms, mfu 0.03%
iter 877: loss 1.9212, time 29232.98ms, mfu 0.03%
iter 878: loss 1.9104, time 28939.90ms, mfu 0.03%
iter 879: loss 1.8984, time 29559.67ms, mfu 0.03%
iter 880: loss 1.9164, time 29279.20ms, mfu 0.03%
iter 881: loss 1.9527, time 29368.88ms, mfu 0.03%
iter 882: loss 1.9574, time 30076.00ms, mfu 0.03%
iter 883: loss 1.9765, time 29451.65ms, mfu 0.03%
iter 884: loss 1.9417, time 28979.12ms, mfu 0.03%
iter 885: loss 1.9258, time 30322.48ms, mfu 0.02%
iter 886: loss 1.9347, time 30322.74ms, mfu 0.02%
iter 887: loss 1.8895, time 29535.80ms, mfu 0.02%
iter 888: loss 1.8702, time 29430.59ms, mfu 0.02%
iter 889: loss 1.9407, time 29969.62ms, mfu 0.02%
iter 890: loss 1.9036, time 29848.27ms, mfu 0.02%
iter 891: loss 1.8890, time 29624.13ms, mfu 0.02%
iter 892: loss 1.8579, time 30155.59ms, mfu 0.02%
iter 893: loss 1.9174, time 35768.09ms, mfu 0.02%
iter 894: loss 1.8811, time 33630.96ms, mfu 0.02%
iter 895: loss 1.9357, time 29891.20ms, mfu 0.02%
